site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
AU-Wom,0.0021802709141324,0.0021794199,0.0466933712011937,0.046684258,0.9177027990181053,0.917734920978546,0.0844762296044297,0.084461026,0.0309695442556164,0.03096163,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Ync,0.0015219657766524,0.001522908,0.0390123797870944,0.039024454,-0.1749392497421231,-0.1756666898727417,0.0802621995391121,0.07943528,0.0247431663803012,0.024574323,14,2,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Bra,0.0011055963191617,0.0011055836,0.0332505085549345,0.033250317,0.6828804343369409,0.6828840970993042,0.0872351169191709,0.087235205,0.0166296756739371,0.016629688,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Dor,0.0018177335061652,0.0018177303,0.0426348860226606,0.04263485,0.8655238930654052,0.8655241131782532,0.0609374583996266,0.060937036,0.0247171053203506,0.024716878,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Lcr,0.0030620805725692,0.0030620738,0.0553360693632036,0.05533601,0.7143427760684053,0.7143434286117554,0.0656715474252507,0.06567109,0.0312698067029043,0.03126965,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Lon,0.0065081276995171,0.00650812,0.0806729675883883,0.08067292,0.4673418043963123,0.4673424959182739,0.2471361846482095,0.24713649,0.0396627568456821,0.03966277,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Maa,0.0035315241831543,0.0035314818,0.0594266285696433,0.05942627,0.6834414489173799,0.6834452152252197,0.0556236250560197,0.055623345,0.0332506769975126,0.0332505,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BE-Vie,0.0013385433572886,0.001338537,0.0365861088022309,0.03658602,0.8840784926242891,0.8840790390968323,0.0540127547662694,0.05401276,0.021925579380106,0.021925583,13,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BR-Npw,0.003602370396737,0.0036023657,0.0600197500556032,0.060019713,0.5491578130733314,0.5491583943367004,0.1222679036753054,0.122267544,0.032564673214373,0.032564543,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
BR-Sa3,0.0061277392778775,0.006127597,0.0782798778606451,0.078278966,0.7621091919786862,0.7621147036552429,0.1326396458933111,0.13264212,0.0491416973125109,0.049142126,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-ARB,0.003891050818158,0.003891028,0.0623782880348446,0.062378105,0.7630325525176678,0.763033926486969,0.1710515121678756,0.17105134,0.0339808949388768,0.0339808,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-ARF,0.0032738146095546,0.0032738096,0.0572172579695553,0.057217214,0.8122601895069957,0.8122604489326477,0.0958130685258813,0.09581375,0.0297046381375227,0.029704995,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-DB2,0.0001055548775994,0.000106593405,0.0102739903445265,0.010324408,0.2190594926565735,0.2113759517669677,0.0132255378603963,0.013137981,0.0054452297357557,0.00541145,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-DBB,5.6348633754370085e-05,5.5444027e-05,0.0075065727035958,0.0074460744,0.533202088186894,0.5406959056854248,0.010342239123364,0.0099896435,0.0041919710684068,0.0040535578,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-Gro,0.0010241038756838,0.001025165,0.0320016230164008,0.032018196,0.8045520856491224,0.8043495416641235,0.0441246244445003,0.044140253,0.0168678232457542,0.01687463,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-LP1,0.0035624511396557,0.0035623973,0.05968627262324,0.059685823,0.6392311077191469,0.639236569404602,0.0767201507469345,0.076719545,0.0312038606874902,0.031203467,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-NS1,0.0018133863134072,0.00181337,0.0425838738656693,0.04258368,0.8754810662730297,0.8754822015762329,0.0573708410182757,0.05736984,0.0278902947037009,0.027889788,16,4,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-NS2,0.0020021703175511,0.0016712537,0.0447456178586369,0.04088097,0.8256926110974743,0.8545019626617432,0.069096676120507,0.0646121,0.0281958125444003,0.026421625,16,4,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
