site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
DE-Geb,0.0025222008566194,0.0025225778,0.0502215178645515,0.05022527,0.5299261412382779,0.5298559665679932,0.0538258001090198,0.053829357,0.0249029867938184,0.024904408,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DE-Gri,0.0020846517968702,0.0021200564,0.0456579872187795,0.04604407,0.7237815742172397,0.7190904021263123,0.0489715424975855,0.049549013,0.025220691603278,0.025310831,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DE-Hai,0.0032239527390508,0.0032239524,0.0567798620908053,0.056779858,0.7454877209210836,0.7454877495765686,0.0931786811449117,0.09317868,0.030699190557904,0.030699192,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
DE-HoH,0.0015994968657538,0.0016406213,0.0399937103274238,0.040504586,0.8699769886376936,0.8666340112686157,0.0566813060279666,0.056722973,0.0224765037731967,0.022650823,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
DE-Hte,0.0007912062337357,0.0007912338,0.0281283883956353,0.02812888,0.7782497952077254,0.7782420516014099,0.0376858564893642,0.03768634,0.015487400134505,0.015487636,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DE-Hzd,0.0015958372662822,0.0015958374,0.0399479319399928,0.039947934,0.7436006580861195,0.743600606918335,0.0440790188195873,0.04407902,0.0236606872862293,0.023660686,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
DE-Kli,0.0030668777246532,0.003218434,0.0553793980163495,0.056731243,0.5611671996113947,0.5394814014434814,0.0740676189254902,0.0764322,0.0285279226016213,0.029301494,13,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
DE-Lkb,0.0039888146818188,0.003990303,0.0631570635940177,0.063168846,0.8031975218886247,0.8031241297721863,0.1083403439373436,0.10835668,0.0355758663086529,0.03559168,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DE-Lnf,0.0026731075966929,0.0026731077,0.0517021043739317,0.051702105,0.8724272448945072,0.872427225112915,0.0943674887496204,0.09436748,0.0276581547115725,0.027658155,14,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
DE-Obe,0.0022590888954985,0.002332453,0.0475298737164166,0.048295476,0.7987328558469688,0.7921966910362244,0.075937358682012,0.07687879,0.0291497152309186,0.029653706,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
