site,ensemble_mse_scaled_no_stability,full_mse_scaled_no_stability,ensemble_rmse_scaled_no_stability,full_rmse_scaled_no_stability,ensemble_r2_no_stability,full_r2_no_stability,ensemble_relative_error_no_stability,full_relative_error_no_stability,ensemble_mae_no_stability,full_mae_no_stability,O_hat_count_no_stability,ensemble_mse_scaled_stability,full_mse_scaled_stability,ensemble_rmse_scaled_stability,full_rmse_scaled_stability,ensemble_r2_stability,full_r2_stability,ensemble_relative_error_stability,full_relative_error_stability,ensemble_mae_stability,full_mae_stability,G_hat_count,O_hat_count_stability,O_hat,ensemble_mse_scaled_diff,ensemble_rmse_scaled_diff,ensemble_r2_diff,ensemble_relative_error_diff,ensemble_mae_diff
AU-Whr,0.0015031745685421,0.0014954464879116,0.0387707953044838,0.0386710031924657,0.8088746956482048,0.8098573039183744,0.0724870730635536,0.0720538279676026,0.0269462431499492,0.0268011447408798,52,0.0015010954524315,0.0014954464879116,0.0387439731110725,0.0386710031924657,0.8091390506391365,0.8098573039183744,0.0720210397202964,0.0720538279676026,0.02681903506363,0.0268011447408798,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.0791161105999673e-06,-2.6822193411303596e-05,0.00026435499093169224,-0.000466033343257205,-0.00012720808631920197
AU-Wom,0.0036644302589501,0.0036361308015042,0.0605345377363216,0.0603003383199814,0.8616812472476827,0.8627494475901308,0.1154883037956334,0.1152025548140289,0.0430887580488858,0.0429629967791084,52,0.0036363128400224,0.0036361308015042,0.060301847733071,0.0603003383199814,0.8627425763061879,0.8627494475901308,0.1152199535445263,0.1152025548140289,0.0429700590393191,0.0429629967791084,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.8117418927699634e-05,-0.00023269000325060185,0.0010613290585052004,-0.00026835025110710786,-0.00011869900956670149
AU-Ync,0.0023018462197895,0.0023073309420758,0.0479775595439113,0.0480346847816855,-0.7769975593339522,-0.7812316988836121,0.1096928636855402,0.1106542431707483,0.0345766591571499,0.0349825122771529,52,0.002307418748213,0.0023073309420758,0.0480355987598057,0.0480346847816855,-0.7812994841640015,-0.7812316988836121,0.110664967553593,0.1106542431707483,0.0349832973334736,0.0349825122771529,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.5725284234999645e-06,5.803921589440236e-05,-0.00430192483004932,0.0009721038680527982,0.00040663817632369953
BE-Bra,0.0012820249294022,0.0012776874416061,0.0358053757053632,0.0357447540431626,0.6322751968915001,0.6335193239043204,0.0927596775338109,0.0923498828466969,0.0196097073433647,0.0195334028996134,52,0.0012785672608251,0.0012776874416061,0.0357570588950646,0.0357447540431626,0.6332669642647905,0.6335193239043204,0.0924121046558747,0.0923498828466969,0.0195454721067519,0.0195334028996134,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.4576685771000454e-06,-4.831681029859869e-05,0.0009917673732903198,-0.0003475728779362003,-6.423523661279809e-05
BE-Dor,0.0023719827468313,0.00232305789058,0.0487030055215422,0.0481981108611122,0.824520478701618,0.828139944469673,0.0748055529486392,0.0749204249163465,0.0294620802738641,0.02940134981065,52,0.0024699657431976,0.00232305789058,0.0496987499158443,0.0481981108611122,0.8172716868119215,0.828139944469673,0.0773953365095307,0.0749204249163465,0.0303637631366917,0.02940134981065,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LAI', 'fPAR']]",9.798299636630016e-05,0.0009957443943020977,-0.007248791889696515,0.002589783560891498,0.0009016828628276019
BE-Lcr,0.00304362440895,0.0031156814431452,0.0551690530003011,0.0558182895039364,0.716064525819581,0.7093424256445088,0.0922912746194492,0.0962484752397567,0.0404256852614662,0.0414208311126169,52,0.0030686955860071,0.0031156814431452,0.0553958083793996,0.0558182895039364,0.7137256706950641,0.7093424256445088,0.0942475655175371,0.0962484752397567,0.0408958342163536,0.0414208311126169,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.507117705709966e-05,0.00022675537909849774,-0.0023388551245169253,0.001956290898087895,0.0004701489548874019
BE-Lon,0.0061380635297594,0.0062055517532063,0.0783457945888576,0.0787753245198412,0.4976297338933511,0.492106155225964,0.317255175358623,0.3227738908948375,0.0470500412646672,0.0476764892897361,52,0.0061974226267125,0.0062055517532063,0.0787237107021294,0.0787753245198412,0.4927714841884409,0.492106155225964,0.3217425416399087,0.3227738908948375,0.0475903181553708,0.0476764892897361,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.935909695310021e-05,0.00037791611327180064,-0.004858249704910167,0.004487366281285654,0.0005402768907036004
BE-Maa,0.0040955492716913,0.00409435113148,0.0639964785882111,0.0639871169180175,0.6328834021529808,0.6329908009727594,0.0660339528798081,0.0664828328341938,0.0383200549891741,0.0384716421128139,52,0.0040967452902927,0.00409435113148,0.064005822315573,0.0639871169180175,0.6327761935099498,0.6329908009727594,0.0665425552504175,0.0664828328341938,0.0385001136272837,0.0384716421128139,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",1.1960186014001173e-06,9.34372736190181e-06,-0.00010720864303093158,0.0005086023706094012,0.00018005863810959671
BE-Vie,0.0025867574987726,0.0025655926730526,0.050860175960889,0.0506516798640741,0.7759797418288087,0.7778126734910078,0.0875332732117248,0.0881412217886604,0.0344691941211532,0.0347473164469929,52,0.0025633124898011,0.0025655926730526,0.050629166394492,0.0506516798640741,0.7780101435827805,0.7778126734910078,0.0880623634618389,0.0881412217886604,0.0347199305596601,0.0347473164469929,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.3445008971499735e-05,-0.00023100956639700299,0.0020304017539718444,0.0005290902501141059,0.00025073643850689886
BR-Npw,0.0038277089199949,0.0038442719213971,0.0618684808282451,0.0620021928757136,0.5209563508593366,0.5188834657998135,0.1332653010649301,0.1329959238856684,0.0359306993572099,0.0359403226124292,52,0.0038112986473394,0.0038442719213971,0.0617357161401685,0.0620021928757136,0.52301012168167,0.5188834657998135,0.1329648120239294,0.1329959238856684,0.0359930506515155,0.0359403226124292,103,6,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.6410272655500296e-05,-0.00013276468807660313,0.0020537708223334894,-0.00030048904100068996,6.235129430560288e-05
BR-Sa3,0.0072877430017286,0.007294682654062,0.0853682786620926,0.0854089143711713,0.717075581594683,0.7168061707359449,0.1486374679631579,0.1487797636816491,0.0551425288901756,0.0551862740166015,52,0.0072950707416621,0.007294682654062,0.0854111862794453,0.0854089143711713,0.7167911044172639,0.7168061707359449,0.1487844867422044,0.1487797636816491,0.0551833397213745,0.0551862740166015,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",7.327739933499569e-06,4.290761735270543e-05,-0.0002844771774190846,0.00014701877904649274,4.081083119889667e-05
CA-ARB,0.0062512036839468,0.0062583336645183,0.0790645539034203,0.0791096306685751,0.6192977553096377,0.6188635349985729,0.3139283256956751,0.3138420923607647,0.0566998132797742,0.0566938307101018,52,0.0062148633218452,0.0062583336645183,0.078834404430079,0.0791096306685751,0.621510906268143,0.6188635349985729,0.3259179447173239,0.3138420923607647,0.0577342941879162,0.0566938307101018,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.634036210159973e-05,-0.00023014947334130953,0.002213150958505272,0.0119896190216488,0.0010344809081420034
CA-ARF,0.0062946719044536,0.006339938654485,0.0793389683853632,0.0796237317292092,0.6390264412014061,0.6364305791609204,0.2600001385516752,0.260761499497563,0.0608650506914949,0.0609137279662772,52,0.0068949415451374,0.006339938654485,0.0830357847264508,0.0796237317292092,0.6046034447807225,0.6364305791609204,0.2810330604995714,0.260761499497563,0.0647245686345297,0.0609137279662772,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0006002696406838008,0.003696816341087608,-0.03442299642068358,0.021032921947896188,0.003859517943034803
CA-DB2,0.0001466301910339,0.0001524919835736,0.0121090953846254,0.0123487644553457,-0.0848333907645548,-0.1282014599998959,0.0202783911535332,0.0207891415164944,0.0082650780237508,0.0084751963579901,52,0.0001421814202579,0.0001524919835736,0.0119239850829317,0.0123487644553457,-0.0519194659336124,-0.1282014599998959,0.0202280634096879,0.0207891415164944,0.008262091265055,0.0084751963579901,103,6,"[['vpd', 'LWdown', 'LST_TERRA_Day', 'fPAR'], ['vpd', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day', 'fPAR'], ['vpd', 'LWdown', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'LWdown', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-4.448770776000014e-06,-0.00018511030169370002,0.0329139248309424,-5.032774384530064e-05,-2.98675869580059e-06
CA-DBB,6.306118359565953e-05,6.389278263667266e-05,0.0079411072021261,0.0079932961059047,0.4775946308257417,0.4707055783333093,0.0123157775816778,0.0123362221864876,0.0049780854083315,0.0049866222023476,52,0.0001765708400885,6.389278263667266e-05,0.013287996090026,0.0079932961059047,-0.4627311071943703,0.4707055783333093,0.0176897715331456,0.0123362221864876,0.0071704820904616,0.0049866222023476,103,6,"[['Tair', 'LWdown', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'LWdown', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'LWdown', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.00011350965649284048,0.0053468888878999005,-0.940325738020112,0.005373993951467801,0.0021923966821301
CA-Gro,0.0020245617817924,0.0020267782327805,0.0449951306453538,0.0450197538063076,0.6136169512476357,0.6131939465767524,0.0971166075854545,0.0970238751885093,0.0335366067365786,0.0335116011143123,52,0.0020264403362826,0.0020267782327805,0.0450160008917118,0.0450197538063076,0.6132584333611095,0.6131939465767524,0.0970062891755712,0.0970238751885093,0.0335063792716575,0.0335116011143123,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",1.8785544901997117e-06,2.0870246358002664e-05,-0.00035851788652618843,-0.00011031840988329211,-3.0227464921102343e-05
CA-LP1,0.0045144451677867,0.0044885934521795,0.0671896209826095,0.0669969659923462,0.5428228153600838,0.5454408147199417,0.0981660444159354,0.0981439377078902,0.0402285807211715,0.0401208356985529,52,0.00449035416685,0.0044885934521795,0.0670101049607452,0.0669969659923462,0.5452625074094988,0.5454408147199417,0.0981455123602805,0.0981439377078902,0.0401259987203222,0.0401208356985529,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.4091000936699893e-05,-0.00017951602186429272,0.0024396920494149654,-2.0532055654901016e-05,-0.0001025820008492967
CA-NS1,0.0045884259162575,0.0045832646527502,0.067737920814397,0.0676998127970101,0.6849287444416299,0.685283150463039,0.108119689363637,0.1082291731002305,0.0510815691514021,0.0512112729143882,52,0.0045818960950617,0.0045832646527502,0.0676897044982601,0.0676998127970101,0.6853771245615801,0.685283150463039,0.1082169281216761,0.1082291731002305,0.0512045796194299,0.0512112729143882,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-6.5298211957996385e-06,-4.821631613689814e-05,0.0004483801199501869,9.72387580391032e-05,0.0001230104680278038
CA-NS2,0.0035504195380475,0.0035025859363246,0.0595853970201384,0.0591826489464996,0.690903239469407,0.6950675955908789,0.1135206225722138,0.1133032916039423,0.0439508808441843,0.0437278264767398,52,0.0034863470848195,0.0035025859363246,0.0590452968899266,0.0591826489464996,0.696481337358902,0.6950675955908789,0.1121102574482617,0.1133032916039423,0.0434547243743035,0.0437278264767398,103,7,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-6.407245322800036e-05,-0.0005401001302118014,0.005578097889495037,-0.0014103651239521092,-0.0004961564698807985
