site,test_loss,mse,r2,relative_error,mae,rmse
US-Prr,0.0001406229421263,0.0001406228839186,-0.1263599395751953,1.7621808052062988,0.0086895087733864,0.0118584521114826
US-Ro1,0.0006680049700662,0.0006680038641206,0.6188454627990723,1.445639729499817,0.0121395932510495,0.0258457697927951
US-Ro4,0.0003585933882277,0.0003585927770473,0.7506119608879089,5.794549942016602,0.0104693593457341,0.0189365465193986
US-Ro5,0.0007826641667634,0.0007826642831787,0.5958905220031738,2.0968005657196045,0.014082858338952,0.0279761385172605
US-Ro6,0.0004572877951432,0.0004572877078317,0.5920082330703735,2.35892105102539,0.0113893579691648,0.021384285762906
US-SRC,3.857064075418748e-05,3.857064439216629e-05,-0.511719822883606,0.6827545762062073,0.0054494296200573,0.0062105269171297
US-SRG,0.0001088761709979,0.0001088760473066,0.4978361129760742,1.385778784751892,0.0066541754640638,0.0104343686252832
US-SRM,6.600939377676696e-05,6.600940832868218e-05,0.3445116281509399,1.319004774093628,0.0058532734401524,0.0081246178597211
US-Seg,3.063893018406816e-05,3.063888652832247e-05,0.2448146939277649,1.3070673942565918,0.0039197434671223,0.0055352402850985
US-Ses,3.198633930878714e-05,3.198645208613016e-05,-0.972486972808838,0.8172478079795837,0.0039965016767382,0.005655656568706
US-Sne,0.0004720946890302,0.000472094543511,-0.1465998888015747,5.132495403289795,0.0154155390337109,0.0217277370393276
US-Snf,0.0009599065524525,0.0009599064942449,0.0537499189376831,7.664151191711426,0.0218747332692146,0.0309823583811521
US-Syv,0.0003523810009937,0.0003523806517478,0.69744473695755,6.319343566894531,0.0135609377175569,0.0187718048691749
US-Ton,0.0003663567767944,0.0003663558745756,0.262517511844635,3.6006431579589844,0.0115850996226072,0.019140426069498
US-Tw3,0.0012707158457487,0.0012707171263173,0.441929280757904,1.954885721206665,0.0224961079657077,0.0356471203267574
US-Tw4,0.0002370393922319,0.0002370395377511,0.1996482610702514,3.7381691932678223,0.0100765610113739,0.0153960883617401
US-Twt,0.0010498446645215,0.0010498453630134,0.4621944427490234,2.3597235679626465,0.0170826315879821,0.0324013158679008
US-Var,0.0003285204875282,0.000328521389747,0.4594218134880066,2.507662773132324,0.0120387310162186,0.0181251596659421
US-WCr,0.0006180714699439,0.0006180712953209,0.5461832284927368,1.912700891494751,0.0150864450260996,0.0248610395938158
US-WPT,0.0001371261314488,0.0001371259859297,0.7252762317657471,1.3665025234222412,0.0075946669094264,0.0117100803181529
US-Whs,5.00348505738657e-05,5.003493060939945e-05,-0.9250155687332152,0.8990539312362671,0.0064068548381328,0.0070735374465584
US-Wi0,0.0005784975364804,0.0005784973618574,0.6346882581710815,1.6618810892105105,0.0158425103873014,0.0240519717335701
US-Wi1,0.0018801899859681,0.0018801896367222,0.5678503513336182,73.23384857177734,0.0282487701624631,0.0433611534535884
US-Wi2,0.0006207700935192,0.0006207701517269,0.1583933234214782,2.089373826980591,0.016370328143239,0.0249152593314647
US-Wi3,0.0007010814733803,0.0007010815897956,0.638305127620697,1.822431564331055,0.0192314554005861,0.0264779459685087
US-Wi4,0.0007102062227204,0.0007102061063051,0.6188780069351196,2.726701021194458,0.0202027354389429,0.0266496930271387
US-Wi5,0.0003149337717331,0.0003149338299408,0.7069432735443115,2.002427101135254,0.0100763319060206,0.0177463758736848
US-Wi6,0.0005093850777484,0.0005093848449178,-0.0965681076049804,3.006333827972412,0.0161629915237426,0.0225695557892322
US-Wi7,0.0007935566827654,0.0007935568573884,-0.0072206258773803,3.985341787338257,0.0208724960684776,0.0281701404601335
US-Wi8,0.0004243335861247,0.0004243336152285,0.4579048752784729,3.9000208377838135,0.0163958277553319,0.0205993596464395
US-Wi9,0.0009025381295941,0.0009025381878018,-0.2154270410537719,9.068940162658691,0.0225834250450134,0.0300422739237546
US-Wjs,7.614454079885036e-05,7.614443165948614e-05,0.4219201803207397,5.586349964141846,0.006063524633646,0.0087260780856013
US-Wkg,5.585551480180584e-05,5.585550752584823e-05,0.3621691465377807,1.0123387575149536,0.0056556020863354,0.0074736541137099
US-xAE,8.661003084853292e-05,8.66100235725753e-05,0.6982901692390442,1.3264003992080688,0.0058547295629978,0.0093064503744244
US-xBR,0.0006057838909327,0.0006057844730094,0.5625635385513306,3.499013185501098,0.0179701801389455,0.0246126893907785
US-xCL,0.000195357541088,0.0001953574246726,0.7876507043838501,1.4469643831253052,0.0089650200679898,0.0139770321547985
US-xCP,4.863546200795099e-05,4.86354147142265e-05,0.4859609603881836,0.7331377267837524,0.0044895238243043,0.0069739096798002
US-xDC,6.904612382641062e-05,6.904612382641062e-05,0.8072487115859985,0.9167104959487916,0.0049727573059499,0.0083093997091054
US-xDL,0.0005841996171511,0.0005842001410201,0.7361732125282288,2.467034101486206,0.0160627886652946,0.0241702329367399
US-xDS,0.0002002021064981,0.000200201960979,0.6847705245018005,1.7680470943450928,0.010725162923336,0.0141492746770381
US-xGR,0.00075951567851,0.000759515503887,0.6963571310043335,2.76820969581604,0.0173532105982303,0.027559308335185
US-xHA,0.000760662718676,0.000760662544053,0.6040462851524353,3.595208644866944,0.0212739091366529,0.0275801122188568
US-xHE,0.2522471845149994,0.2522473037242889,-1807.173828125,4.804136276245117,0.0489968843758106,0.5022422671318054
US-xJE,0.0005453447811305,0.0005453446647152,0.6704609990119934,3.142816066741944,0.0175912249833345,0.0233526155352592
US-xKA,0.0003881704760715,0.00038817038876,0.4857798814773559,2.106494188308716,0.0111947804689407,0.0197020396590232
US-xKZ,0.0001634661166463,0.0001634662476135,0.8248814940452576,1.2158492803573608,0.0073344516567885,0.0127853918820619
US-xMB,1.781506580300629e-05,1.7815067621995695e-05,-1.0355467796325684,2.4639062881469727,0.0027007025200873,0.0042207897640764
US-xML,0.0003526964865159,0.0003526965738274,0.4548264145851135,1.7389793395996094,0.0146318171173334,0.018780218437314
US-xNG,0.0001309213548665,0.0001309213403146,0.5052216053009033,1.4758782386779783,0.0079520028084516,0.0114420866593718
US-xNQ,3.518458834150806e-05,3.5184584703529254e-05,-0.5406080484390259,0.5134343504905701,0.0049977684393525,0.0059316596016287
US-xRM,5.573087764787488e-05,5.573086309595965e-05,0.7692624926567078,1.33105731010437,0.0048711150884628,0.0074653108604252
US-xSB,0.0001680972636677,0.0001680972345639,0.7527258396148682,1.7406498193740845,0.0103487446904182,0.0129652321338653
US-xSE,0.0004336310958024,0.0004336311831139,0.7306206226348877,2.267514228820801,0.0140870846807956,0.0208238121122121
US-xSR,5.782677180832252e-05,5.782673179055564e-05,-0.6022958755493164,0.7159223556518555,0.0065184533596038,0.0076043889857828
US-xST,0.0002402650861768,0.0002402651298325,0.8211222887039185,1.403198003768921,0.009861271828413,0.0155004877597093
US-xTA,0.0004477655165828,0.0004477652255445,0.6937810182571411,2.43906569480896,0.0155989117920398,0.0211604628711938
US-xTR,0.0003348173049744,0.0003348170430399,0.7193289399147034,2.6974406242370605,0.0115422643721103,0.0182980056852102
US-xUK,0.0003429460630286,0.0003429461503401,0.7712012529373169,2.0734336376190186,0.0110880360007286,0.0185188055038452
US-xUN,0.00030315190088,0.0003031519590876,0.7127977013587952,1.2740583419799805,0.01203138474375,0.0174112599343061
US-xYE,6.013702295604162e-05,6.013696838635951e-05,0.7922742366790771,0.7333149313926697,0.0040320898406207,0.0077548027038574
ZM-Mon,0.0004141780082136,0.0004141778917983,0.6167962551116943,3.7780449390411377,0.0132719054818153,0.0203513614833354
