site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count,O_hat
US-ARb,0.0027534240570386,0.009240007,0.0524730793554048,0.096124955,0.2066826749969014,-1.6622333526611328,0.1069516904998042,0.14226644,0.0394626150919471,0.05421586,7,"[['SWdown'], ['LWdown'], ['IGBP_veg_short'], ['SWdown', 'LWdown'], ['SWdown', 'IGBP_veg_short'], ['LWdown', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'IGBP_veg_short']]"
US-ARc,0.0046425097866251,0.00980131,0.0681359654413521,0.099001564,0.5055660524507819,-0.0438535213470459,0.1050433320775465,0.14396161,0.0411898104610907,0.055795927,8,"[['SWdown'], ['SWdown_clearsky'], ['SWdown', 'LWdown'], ['SWdown', 'IGBP_veg_short'], ['LWdown', 'SWdown_clearsky'], ['SWdown_clearsky', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'IGBP_veg_short'], ['LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-Atq,0.0033643030180842,0.003741069,0.0580026121660419,0.06116428,0.7467893808952616,0.7184325456619263,0.0834589449421089,0.08450413,0.0340763375311138,0.034738388,8,"[['Tair', 'SWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-BZB,0.0003925664133396,0.00039805696,0.0198132888067497,0.019951364,0.8972631164972502,0.8958262205123901,0.0210947788310597,0.021291003,0.0114319673250794,0.011548978,7,"[['Tair', 'vpd', 'SWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-BZF,0.000960262662719,0.0010797211,0.0309881051811671,0.03285911,0.7960473245863222,0.7706752419471741,0.0337350357247276,0.03491402,0.0179422768289569,0.01868086,7,"[['Tair', 'vpd', 'SWdown'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-BZS,0.0012407523483794,0.0012682771,0.0352243147325739,0.035612877,0.7778411348039034,0.7729128003120422,0.0413242476903623,0.041586373,0.019233622366857,0.019405402,8,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-BZo,0.0014524149735202,0.0015490245,0.0381105624928348,0.039357647,0.5929798563516845,0.565906286239624,0.0465296063936131,0.048759274,0.0216673493506681,0.022690697,8,"[['Tair', 'vpd', 'SWdown'], ['Tair', 'vpd', 'SWdown', 'LWdown'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-Bi1,0.0071802130758584,0.0077976403,0.0847361379569452,0.08830425,0.7120920507907484,0.6873348355293274,0.1204063688307507,0.12056412,0.0492256148804825,0.050303336,7,"[['Tair', 'vpd', 'SWdown'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-Bi2,0.0067207429950118,0.007158704,0.0819801378079583,0.08460913,0.5962399242802856,0.5699286460876465,0.1136647435560246,0.11756171,0.0405260384386338,0.04184152,7,"[['Tair', 'vpd', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-Blo,0.0021169321972912,0.0022310761,0.0460101314635296,0.047234267,0.8988807091447497,0.893428385257721,0.047694294017088,0.04843755,0.0270745907274523,0.027601361,8,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-CF1,0.0063076286863578,0.006550082,0.079420580999876,0.08093258,0.5443463290458428,0.526831865310669,0.1403370176891636,0.15208238,0.0387600728096482,0.039529376,8,"[['Tair', 'vpd', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-CF2,0.0089632427475692,0.009267801,0.0946744038669864,0.09626942,0.5388223712234121,0.523152232170105,0.1625175030220664,0.16369423,0.0485700994980507,0.04843539,8,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-CF3,0.0001143774923888,0.000116809766,0.0106947413427743,0.010807857,0.1064158004325627,0.0874134302139282,0.0229229822777916,0.02301531,0.0056937813122891,0.0057183076,8,"[['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-CF4,0.0050311491375021,0.006616345,0.070930593804804,0.08134092,0.5971585167042638,0.4702327251434326,0.1053034231601173,0.10177872,0.034673739306179,0.0362546,8,"[['SWdown_clearsky'], ['LWdown', 'SWdown_clearsky'], ['SWdown_clearsky', 'IGBP_veg_short'], ['LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-CRT,0.0054959576388119,0.012169851,0.0741347262678695,0.110317044,-0.1251792010467978,-1.4915153980255127,0.2203562197116353,0.31214222,0.043359716893493,0.058064196,7,"[['vpd'], ['SWdown'], ['IGBP_veg_short'], ['vpd', 'IGBP_veg_short'], ['SWdown', 'SWdown_clearsky'], ['SWdown', 'IGBP_veg_short'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-CS1,0.0004305941477077,0.003867613,0.0207507625813555,0.062190134,-0.2236153187064147,-9.990559577941896,0.0313419020469967,0.06640546,0.0097420657283127,0.021371907,8,"[['Tair'], ['Tair', 'IGBP_veg_short'], ['Tair', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown'], ['Tair', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-CS3,0.000584456262912,0.0005779897,0.0241755302508967,0.024041416,0.6456814726982678,0.6496017575263977,0.0473703334008442,0.0470527,0.0135879451375441,0.013507294,8,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-CS4,4.49760885234438e-05,0.00011269579,0.0067064214394447,0.0106158275,-0.0321703336744876,-1.5862908363342283,0.0150055052423279,0.024213748,0.0044106532403536,0.007150149,7,"[['Tair', 'vpd'], ['Tair', 'vpd', 'LWdown'], ['Tair', 'vpd', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'LWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-EDN,0.0029055688480049,0.003035303,0.0539033287284273,0.055093583,0.7821675461416022,0.7724412679672241,0.0692235926394604,0.06996001,0.0346888591273962,0.035211843,7,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-GLE,0.0009467235317729,0.0009798683,0.0307688727738437,0.03130285,0.8410103671231987,0.8354440927505493,0.0411616837662319,0.041451637,0.0178756524041393,0.01809525,7,"[['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-Goo,0.0027486103613356,0.0027778423,0.0524271910494512,0.05270524,0.7813056536246586,0.7789797782897949,0.0751563471658907,0.07544117,0.0327504374477489,0.032859493,7,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-HB1,0.0005989054717596,0.00067794503,0.0244725452652483,0.026037378,0.5662277091660124,0.5089813470840454,0.0419147201379915,0.04463877,0.0149300645837139,0.015858566,8,"[['Tair', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-HWB,0.001050840919547,0.0011490074,0.0324166765654203,0.033897012,0.5230890225479665,0.4785374402999878,0.0357521342293202,0.037031006,0.0164414057168059,0.017014792,7,"[['Tair', 'SWdown'], ['Tair', 'SWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-Hn3,0.0002275105361847,0.00032582443,0.0150834523960783,0.018050607,0.2794689135486286,-0.0318933725357055,0.0210723482646142,0.027154937,0.0089026486193012,0.011490492,8,"[['SWdown'], ['SWdown', 'LWdown'], ['SWdown', 'SWdown_clearsky'], ['SWdown', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'SWdown_clearsky'], ['SWdown', 'LWdown', 'IGBP_veg_short'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-Ho2,0.0010593019126073,0.0010940696,0.0325469186346014,0.033076722,0.8358621238167718,0.8304749131202698,0.0429116759229033,0.043661885,0.0187273934369732,0.019060638,8,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-IB2,0.000658174525497,0.0006464223,0.0256549123073342,0.025424836,0.8776439033311402,0.879828691482544,0.0394891252436685,0.039082717,0.013841927328012,0.013714242,8,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-ICs,0.0001670721471905,0.00018036934,0.0129256391405051,0.013430165,0.7170537895105298,0.694534182548523,0.0134196882725977,0.0140151065,0.0065752382405597,0.006865629,8,"[['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-ICt,8.319713967255337e-05,9.4304414e-05,0.0091212466073751,0.009711046,0.4758600757021286,0.4058845639228821,0.0087665435744912,0.009271711,0.0041064614043368,0.004351923,8,"[['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-Ivo,0.0045293016259754,0.0064030807,0.0673000863742052,0.08001925,0.8201003160457773,0.7456755638122559,0.1300670592862072,0.14422518,0.041730737001747,0.04895156,7,"[['Tair', 'vpd', 'SWdown'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-Jo2,0.0010546018647475,0.0010650894,0.0324746341741915,0.032635707,0.2105328907356708,0.2026819586753845,0.0338624785322216,0.034002233,0.0151230812631241,0.015175453,8,"[['Tair', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-KFS,0.0006387253826698,0.0006939698,0.0252730168889635,0.026343307,0.6788200010490705,0.6510406136512756,0.0388214112596725,0.04000989,0.0148442860883247,0.015274956,7,"[['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-KLS,0.0008154388991481,0.0008729423,0.0285558907959132,0.029545598,0.6405485669410342,0.6152006387710571,0.0416025907049334,0.04214147,0.017957332857281,0.01821567,7,"[['SWdown', 'LWdown', 'SWdown_clearsky'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
US-KS1,0.0005706223801047,0.0007660083,0.0238877035335084,0.027676854,0.8816585814922534,0.8411375284194946,0.0207806264260359,0.026696442,0.0122337267864628,0.015937418,8,"[['SWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'SWdown_clearsky'], ['SWdown', 'LWdown', 'SWdown_clearsky'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-KS2,0.0010670834263176,0.0014387632,0.03266624291708,0.037931032,0.8924135095095034,0.8549396395683289,0.0297674088188713,0.039154198,0.0192502729510104,0.025097786,8,"[['SWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'SWdown_clearsky'], ['SWdown', 'LWdown', 'SWdown_clearsky'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
US-KS3,0.0001876305209812,0.00022274248,0.0136978290608847,0.01492456,0.7301213237715072,0.6796180009841919,0.0156753343397049,0.018617732,0.006071438204178,0.0072178,7,"[['Tair', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
