site,test_loss,mse,r2,relative_error,mae,rmse
IT-Tor,0.0004929366405121982,0.000492937111287687,0.802030693435371,1.8853677105197666,0.011692801405884018,0.022202187083431375
JP-SMF,0.005431896075606346,0.0054318936033672174,0.7781215169277547,2.03420069761305,0.046004236426166335,0.07370138128534104
MX-Tes,0.0011169115314260125,0.001116911014345334,0.34192090922184437,1.7796591740204355,0.01558360691337901,0.03342021864598336
MY-PSO,0.004271048586815596,0.0042710489148126765,0.777308028438123,1.166409505993716,0.040726129350997585,0.06535326246495025
NL-Hor,0.006368860136717558,0.006368859709446331,0.8101489030207591,1.684588606733546,0.05895192612699649,0.0798051358588301
NL-Loo,0.002519238041713834,0.0025192375716007577,0.8594063559277886,1.1776797663553147,0.03140600253021621,0.050192007048939155
PA-SPn,0.0019414928974583745,0.0019414925753666048,0.8638523039598364,1.196128086479154,0.02869722298522304,0.04406237142241217
PA-SPs,0.00462103309109807,0.004621032781105413,0.856383690713656,1.2912342892085575,0.0454955476800812,0.06797817871277086
RU-Che,0.004807087127119303,0.004807087503759518,0.44723157603097186,0.9983434508260626,0.03477850932158726,0.06933316308780033
RU-Cok,0.006146394181996584,0.006146393522986971,0.8031869572620902,1.6798441636976646,0.060312986189750985,0.07839893827716655
RU-Fy2,0.0013075884198769927,0.0013075885562361573,0.8873293647521974,1.004074855057941,0.020645014934721075,0.03616059396962607
RU-Fyo,0.0023273094557225704,0.0023273123892416305,0.8723204034807227,1.1165599535686732,0.027314687732546434,0.048242226205282346
RU-Ha1,0.0014268190134316683,0.0014268187589983798,0.8860856091153239,0.4604605735913778,0.025307839462607742,0.03777325454601946
SD-Dem,0.007923904806375504,0.007923905709436806,0.38577611466768336,3.141527084734858,0.04955691526950277,0.0890163227135159
SE-Deg,0.0017145759193226695,0.0017145765537093345,0.5954862361133919,0.6671292138036358,0.017886540318989022,0.04140744563130325
SE-Htm,0.0020068588200956583,0.0020068597190169733,0.871109881408644,0.7966597423250706,0.027365472711240933,0.04479798789027219
SE-Lnn,0.002029833383858204,0.00202983451549258,0.7542648796280157,0.8341725557772526,0.022128417708208375,0.04505368481592355
SE-Nor,0.0011199174914509058,0.0011199190660013977,0.8907988898894066,0.7048652586191901,0.02054310852633954,0.03346519185663512
SE-Ros,0.0011292489944025874,0.001129249127600782,0.9091111405570038,0.646822446670215,0.01841979302116114,0.033604302218626446
SE-Svb,0.0015549518866464496,0.0015549522330721005,0.8986055968259717,0.775236219896474,0.023436199916104124,0.03943288263711012
SJ-Adv,0.0008612258243374527,0.0008612259233211411,-9.748591518036969,0.3904743292093485,0.027085842211654155,0.02934665097283063
US-A32,0.001645127427764237,0.0016451271912461519,0.7920426308566787,1.9332055820849317,0.026771286792159378,0.04056016754460159
