test_site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
US-EDN,0.0002630897371847,0.0002632125604562,0.0162200412201941,0.0162238269362147,-0.2844658826824722,-0.2850655347383255,0.0265337490144626,0.0265391625346181,0.0136174719751163,0.0136202719324066,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-GLE,0.000286960927419,0.0002871261274705,0.016939921116081,0.0169447964717935,0.2870584342303588,0.2866480021049424,0.0250417241453013,0.0250477751584462,0.0128083843460997,0.0128114734717938,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Goo,0.0003913598467215,0.0003913791275589,0.019782816956176,0.0197833042629107,0.6790939450388966,0.6790781351966313,0.0269017415217257,0.0269015388571286,0.0143805907521441,0.014380490263876,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-HB1,0.0005341649083623,0.0005335460636944,0.0231120078825353,0.0230986160558248,-0.0868922530159601,-0.0856330585894713,0.033523042612128,0.0334963378907136,0.017268734000902,0.0172552032721494,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-HWB,0.0013597344558607,0.0013597349831595,0.0368745773651815,0.0368745845150771,0.4767068671410818,0.4767066642103964,0.0493042824953066,0.0493028824910185,0.0215302332728326,0.0215297535256395,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Hn3,0.0001740557031073,0.0001740176868069,0.0131930172101502,0.0131915763579259,-0.0253644624384092,-0.0251405079074462,0.0229079885002852,0.0229077726583651,0.0116897867383246,0.0116894881363014,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ho2,0.0005727573173214,0.0005729866983515,0.023932348763158,0.0239371405633922,0.5791942852678751,0.5790257586590899,0.0353627375897868,0.0353731124426374,0.0187573460727823,0.0187628254927875,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-IB2,0.0004946062961039,0.0004946594068045,0.0222397458641936,0.0222409398813216,0.5939870085788989,0.5939434110051991,0.0280892793802226,0.0280895302158469,0.0151954487532189,0.015195621119307,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ICs,0.000203572015555,0.000203930165591,0.0142678665383105,0.0142804119545292,-2.630874629174095,-2.6372625301617534,0.0204231864731359,0.0204388524772181,0.0103489894764662,0.0103569802598739,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ICt,0.0002214346971985,0.0002218154391363,0.0148806820138924,0.0148934696809169,-3.149405923271491,-3.1565405452253845,0.021369488890964,0.0213854243597933,0.0108087472826008,0.0108168434109189,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ivo,0.0001789204832843,0.0001792740600329,0.0133761161509752,0.013389326347242,-0.8964365520338524,-0.9001842273006928,0.020719850014195,0.0207384427652955,0.0105020038571058,0.0105114932365451,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Jo2,0.0003571483187266,0.0003581249253785,0.0188983681498328,0.0189241888961872,-3.841670294689372,-3.854909632993592,0.0326832905507343,0.0327524850555144,0.016578782998619,0.0166131221586232,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-KFS,0.0003746870654782,0.0003747355704122,0.0193568351100651,0.0193580879844114,0.5683246647756248,0.5682687824525939,0.025305049144775,0.0253050842589264,0.0133270734866453,0.0133272179353382,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-KLS,0.00056371381522,0.0005638200788431,0.0237426581329899,0.0237448958482261,0.3978495231813672,0.3977360140042352,0.029646840382558,0.0296502118556192,0.0158691318738784,0.0158709393873292,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-KS1,0.0002132029642461,0.0002132795243225,0.0146014713041594,0.0146040927250737,0.8179612664234995,0.8178958972603987,0.019530856135753,0.019530859481294,0.0105607306930899,0.0105609322867885,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-KS2,0.0002163396011558,0.0002163395447179,0.0147084873850391,0.0147084854664906,0.7955994704244733,0.7955995237477412,0.0177837738111663,0.017779165802158,0.0097262204940085,0.0097238136844466,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-KS3,0.0002074165537944,0.0002073832878489,0.0144019635395456,0.0144008085831659,0.7471539972936533,0.7471945493188935,0.0154732168814843,0.0154679128805016,0.0083299450286597,0.0083270749076173,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-LWW,0.0006563804189425,0.0006561132757222,0.0256199223055518,0.0256147081912373,-1.213147737896476,-1.2122469989399578,0.0359746677953732,0.0359804680750797,0.0179956996429131,0.0179986699710182,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Lin,0.0004492229038517,0.000449119604316,0.0211948791893648,0.0211924421508255,-1.495309980603018,-1.4947361800239007,0.0297358406035608,0.0297357298728222,0.0151967611842341,0.0151966667824994,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Los,0.0003288106008423,0.0003288821256787,0.0181331354388133,0.018135107545276,0.549580768076066,0.5494827902074018,0.0267823832218985,0.0267826874062027,0.0138225473142648,0.0138228684716866,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-MOz,0.0005344585439691,0.0005344488057663,0.0231183594567,0.0231181488395231,0.6241174132841705,0.6241242621238363,0.0314082347298023,0.0314056052366823,0.0167296025715134,0.016728618703671,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me1,0.0002124438172358,0.0002124533928261,0.0145754525568102,0.0145757810365727,-1.2652546207126796,-1.265356723708341,0.0241270838134997,0.0241276933496531,0.0122934049571263,0.0122936917297313,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me2,0.0002723544690008,0.0002724070564708,0.0165031654236642,0.0165047586008043,0.7274355813358766,0.7273829533278189,0.0213934226231419,0.0213943612688057,0.0115455683794775,0.0115460974100527,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me3,0.0001984248020396,0.0001983373566148,0.0140863338750608,0.0140832296230265,0.2396506174523889,0.239985701948204,0.0193686122500779,0.0193579509142453,0.0100357993658379,0.0100304591820324,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me4,0.0006158462877519,0.000616002944211,0.0248162504772967,0.0248194066047331,0.3012437521966169,0.3010660054410393,0.0325591745963096,0.0325544709728404,0.0173016204532776,0.0172999609052301,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me5,0.0001614745930774,0.0001615460537604,0.0127072653658228,0.0127100768589501,0.4121771587802439,0.4119170174112281,0.0165320916612338,0.0165395865186782,0.00861151038957,0.0086153377919685,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Me6,0.0002193680524022,0.0002193130975722,0.0148110787048842,0.014809223395313,0.445117413218535,0.4452564192309679,0.019698091488058,0.0196878987836826,0.0102592542180049,0.0102541512697514,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Mpj,0.0003267208713032,0.00032673472172,0.0180754217462079,0.0180758048706015,-1.6395847043921885,-1.639696602196952,0.0278715149057919,0.0278756419078648,0.0142772354386817,0.0142793047167623,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Myb,0.0004887212134722,0.0004888236256138,0.0221070399075098,0.0221093560651115,0.5756530360496648,0.5755641136125275,0.025813674053829,0.0258178425917144,0.0140585789305584,0.014060756035479,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-NC1,0.0007736390044367,0.0007736788187733,0.0278143668710381,0.0278150825771438,0.6312514447107715,0.6312324675405077,0.0344964302424344,0.0344982537201572,0.0192195924833106,0.0192207505553295,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-NC4,0.0010778766761512,0.0010781265072,0.0328310322126988,0.0328348367926507,0.5173318057578662,0.5172199325688167,0.0391924232924328,0.0391935831055556,0.021418581217763,0.0214198798271235,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-NR1,0.0002768381001232,0.0002771212154907,0.0166384524557795,0.0166469581452807,0.4068097070037161,0.4062030661991468,0.0226810104986062,0.0226950125834706,0.0116810670072614,0.0116882812504832,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ONA,0.0007629332030489,0.0007657028195587,0.0276212455014058,0.0276713357024699,0.3652545874358476,0.362950320997887,0.0407497244067787,0.040865346593936,0.0221067502136992,0.0221676845157619,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-OWC,0.0006679507461266,0.0006676308177442,0.0258447431042883,0.0258385529344081,0.5285323836386844,0.5287582024924768,0.0338081774111273,0.0337929457982733,0.0183246698112791,0.0183166832640064,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Oho,0.000906682739994,0.0009069220480188,0.0301111730092684,0.0301151464884168,0.6031935504739414,0.6030888181751566,0.0377350651877424,0.0377320464335312,0.0209155174641373,0.0209147987113439,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Prr,0.0002239219965563,0.0002242119835676,0.0149640234080397,0.0149737097463416,-0.7936844183141196,-0.7960073039248476,0.0247822686074975,0.0247979955206828,0.012614387155143,0.0126224011402186,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ro1,0.0011017156916843,0.0011017740772771,0.033192102851196,0.0331929823498452,0.3713470974384123,0.3713137818810202,0.0359655789556021,0.0359652687563038,0.0197696313262022,0.0197694739093737,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ro4,0.0006596585113474,0.0006596990483272,0.0256838180835216,0.0256846072254809,0.5412002460992464,0.5411720521837062,0.0325802503786033,0.0325801384765766,0.0176550031531769,0.0176549863594288,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ro5,0.0011236857908628,0.0011238253242359,0.0335214228645332,0.0335235040566464,0.4197341957326248,0.4196621413864314,0.0362762761255877,0.0362790815979418,0.0200901081756477,0.0200916173914257,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ro6,0.0005621062362643,0.0005621392030451,0.0237087797295509,0.0237094749635061,0.4984380231334765,0.498408607192749,0.0316347738092471,0.0316343439080866,0.0169407745732811,0.0169406065489552,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-SRC,0.0005096202238775,0.0005095620370027,0.0225747696306647,0.0225734808348814,-18.975730499893487,-18.97344973222449,0.038447749034953,0.0384586262402637,0.0194255485084857,0.0194309520049205,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-SRG,0.0004828296990275,0.0004828167724647,0.0219733861529695,0.0219730920096541,-1.2271062127457075,-1.2270465875230916,0.0357628633068983,0.0357753172704586,0.0182184851199599,0.0182247334938321,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-SRM,0.0005198942503027,0.0005198491066354,0.0228011896685832,0.0228001997060432,-4.162841669215764,-4.162393367265396,0.0376196007285426,0.0376375556105228,0.0190376549888672,0.0190466328988301,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Seg,0.0005275341210547,0.0005273311771604,0.02296811095965,0.0229636925854806,-12.003128497054046,-11.99812615610502,0.0390665500188168,0.0390750799413294,0.019737999515032,0.0197421790253786,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ses,0.0005680916156969,0.0005678991593497,0.0238346725527526,0.0238306348918729,-34.033016037238475,-34.02114765877395,0.0405627036132369,0.0405699954547484,0.020478400845888,0.0204819814142813,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Sne,0.000446356811726,0.0004465598771089,0.0211271581554665,0.0211319633992895,-0.0840937884248596,-0.0845869856033774,0.0266559189851056,0.0266606598167735,0.0138496913080792,0.0138521184286224,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
